,best_estimator_,best_params_,best_score_,best_index_,candidate_params,mean_test_score,std_test_score,mean_train_score,std_train_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score
0,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l1', random_state=123, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 100}",0.6985500758536646,4,"[{'penalty': 'l1', 'C': 0.0005}, {'penalty': 'l2', 'C': 100}, {'penalty': 'l2', 'C': 0.1}, {'penalty': 'l1', 'C': 0.01}, {'penalty': 'l1', 'C': 100}]",[0.62565595 0.61869233 0.61859285 0.69350145 0.69855008],[0.00548253 0.00579562 0.0044255  0.00465666 0.0068666 ],[0.62744039 0.61969956 0.62020944 0.69645478 0.70543286],[0.00117508 0.00076056 0.00180525 0.00098584 0.0016765 ],[0.61830163 0.60872809 0.61059306 0.68581375 0.68979237],[0.62770455 0.6209898  0.62285501 0.6984581  0.7003233 ],[0.62148719 0.61626461 0.61713504 0.6982094  0.70940065],[0.63424947 0.62554409 0.62144012 0.69195374 0.70053476],[0.62653899 0.62193757 0.62094267 0.693073   0.69269991],[0.62864515 0.61938071 0.62270721 0.69787975 0.7068333 ],[0.62641838 0.6187397  0.62107128 0.695713   0.70528803],[0.62899866 0.61923711 0.62007648 0.69580626 0.70224143],[0.62608804 0.62083437 0.61716613 0.69740114 0.70647849],[0.62705173 0.62030589 0.62002611 0.69547376 0.70632305]
