,best_estimator_,best_params_,best_score_,best_index_,candidate_params,mean_test_score,std_test_score,mean_train_score,std_train_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score
0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=6, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=200, n_jobs=None,
            oob_score=False, random_state=123, verbose=0, warm_start=False)","{'n_estimators': 200, 'max_depth': 6}",0.6810664279141486,2,"[{'n_estimators': 400, 'max_depth': 1}, {'n_estimators': 200, 'max_depth': 5}, {'n_estimators': 200, 'max_depth': 6}, {'n_estimators': 400, 'max_depth': 5}, {'n_estimators': 400, 'max_depth': 4}]",[0.6466214  0.67686339 0.68106643 0.67676391 0.67360541],[0.0086146  0.00438749 0.00343502 0.00395083 0.00445787],[0.6494628  0.69391182 0.70619763 0.69428487 0.68429954],[0.00210377 0.00123042 0.00212855 0.00084375 0.00097449],[0.63918936 0.6695263  0.67760786 0.67064528 0.66654233],[0.63827406 0.67980602 0.67980602 0.67918428 0.67309127],[0.64399403 0.67781646 0.68353643 0.67744342 0.67520517],[0.66173362 0.68225345 0.68648178 0.68212909 0.68038801],[0.64991916 0.67491606 0.67790076 0.6744186  0.67280189],[0.65034508 0.69613878 0.70925822 0.69570354 0.68547535],[0.64612802 0.69294619 0.70426213 0.69359903 0.68265614],[0.64936115 0.69263531 0.70385799 0.69328815 0.68445923],[0.64887466 0.69376399 0.7055148  0.69457225 0.68390948],[0.65260507 0.69407486 0.708095   0.69426138 0.68499751]
